category,name,email,phone,facebook,instagram,logo,new_logo
media partners,Discovery Weekend,discoveryweekend@yahoo.com,,,,"https://static.wixstatic.com/media/f488d8_07f776d1275a4a1bb118c02460113ba2~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/discovery-weekend.webp
media partners,Easy Rock Manila,contactus@easyrock.com.ph,,,,"https://static.wixstatic.com/media/706e28_3434199e87b849d8981eb819963a258b~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/easy-rock-manila.jpg
media partners,Love Radio Manila,contactus@loveradio.com.ph,,,,"https://static.wixstatic.com/media/706e28_1eb255ac763a473d97d8c63af157405a~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/love-radio-manila.png
media partners,When In Manila,wheninmanila@gmail.com,,,,"https://static.wixstatic.com/media/f488d8_b8021d2f68db4b23a7337d18c11a1617~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/when-in-manila.jpg
media partners,Yes the Best Manila,contactus@yesthebest.com.ph,,,,"https://static.wixstatic.com/media/706e28_bd52264b5c314623b20ea9b736b5d6f7~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/yes-the-best-manila.png
musicians and hosts,Appetite Music Entertainment,appetitemusicares@gmail.com,0917 638 6115,https://www.facebook.com/profile.php?id=100085549810711,,"https://static.wixstatic.com/media/f488d8_568bfa4905394f1097ffc370ef52d77b~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/appetite-music-entertainment.png
musicians and hosts,Art N' Soul Band,themeaph@gmail.com,0977 400 4200,https://www.facebook.com/profile.php?id=61581456172418,,"https://static.wixstatic.com/media/f488d8_2f5c76673f8a48a9a0a8a8aa41cd394e~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/art-n-soul-band.webp
musicians and hosts,Enrico Braza's Entertainment Center,enrico_harmony@yahoo.com,0915 747 9116,https://www.facebook.com/WeddingMusiciansSingersBandsPhilippinesEnricoBraza,,"https://static.wixstatic.com/media/f488d8_3ca13d998293491693f7e558d5ca1cd4~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/enrico-brazas-entertainment-center.jpg
musicians and hosts,GSeven Band,gsevenb@gmail.com,0916 114 4859,https://www.facebook.com/GSevenBand,,"https://static.wixstatic.com/media/f488d8_16baa1e491ed4d0a9fdb04acf246ae81~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/gseven-band.jpg
photobooths and souvenirs,Abel PH,abelphilippines@gmail.com,0905 477 6694,https://www.facebook.com/abelphilippines,,"https://static.wixstatic.com/media/f488d8_ca0b77645b9944469f8baaebd1e2f714~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg",/vendor-logos/abel-ph.png
photobooths and souvenirs,Alkapture Studios,alkapturemobilestudio@gmail.com,0935 232 2093,https://www.facebook.com/alkapturephotography,,"https://static.wixstatic.com/media/f488d8_67de6b00eba341c0b24fb3c748ffb3e4~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_67de6b00eba341c0b24fb3c748ffb3e4~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Arya Naturale,aryanaturale1@gmail.com,0917 519 3914,,https://www.instagram.com/aryanaturale/,"https://static.wixstatic.com/media/f488d8_b5c180e130794bbaa2ce9e2983a636ed~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/arya-naturale.png
photobooths and souvenirs,Bellize Fragrance,bellizefragrances@gmail.com,0919 066 9841,https://www.facebook.com/bellizefragrances,,"https://static.wixstatic.com/media/f488d8_783136aa1aa64e8da744dbfff794d536~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_783136aa1aa64e8da744dbfff794d536~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Botanika Manila,botanika.mla@gmail.com,0917 301 1826,,,"https://static.wixstatic.com/media/f488d8_10f8697d06a147d8b69aa77fd1db7a89~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/botanika-manila.png
photobooths and souvenirs,Bricks & Memories,bricksandmemories.ph@gmail.com,0960 359 0630,https://www.facebook.com/bricksandmemo,,"https://static.wixstatic.com/media/f488d8_9d22c64c22ea4a21a7885bcb5b9960ad~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/bricks-memories.webp
photobooths and souvenirs,Bricksy Bits,bricksybits@gmail.com,0976 136 3540,https://www.facebook.com/bricksybitss,,"https://static.wixstatic.com/media/f488d8_5bf14df3dab244afb49aee0ac6be2e0f~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/bricksy-bits.png
photobooths and souvenirs,Cactus and Canvas PH,manilacanvas@gmail.com,0927 291 4620,,,"https://static.wixstatic.com/media/f488d8_f5366bcf10904021ba64914cd8a1cdb3~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/cactus-and-canvas-ph.webp
photobooths and souvenirs,Candid Closet Photobooth,inquiries.candidcloset@gmail.com,0946 876 0528,https://www.facebook.com/candidclosetphotobooth,,"https://static.wixstatic.com/media/f488d8_8ef1f50c7130473cb7e3010f417778d8~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/candid-closet-photobooth.png
photobooths and souvenirs,Candle Culture Co.,jency@candleculture.co,0917 164 7285,https://www.facebook.com/candleculture.co,,"https://static.wixstatic.com/media/f488d8_a8cc522fdb814ba98cb21780d2a2fd30~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png","https://static.wixstatic.com/media/f488d8_a8cc522fdb814ba98cb21780d2a2fd30~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png"
photobooths and souvenirs,Canvas Creative Studio,canvascreativeestudio@gmail.com,0927 464 4549,https://www.facebook.com/618canvas.creative.estudio,,"https://static.wixstatic.com/media/f488d8_280c805346dc4625874ae304e81d4a0d~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_280c805346dc4625874ae304e81d4a0d~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Caricature by Krystina Bogus,caricaturesbykrystinabogus2011@yahoo.com,0946 395 8425,https://www.facebook.com/CaricaturesByKrystinaBogus,,"https://static.wixstatic.com/media/f488d8_b4c178aa610744ef95a936a974cc1aec~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/caricature-by-krystina-bogus.jpg
photobooths and souvenirs,Click Studio,clickstudiomanila@gmail.com,09178562000,,https://www.instagram.com/clickstudiomanila/,"https://static.wixstatic.com/media/f488d8_c612e3ef565f4b7299dc7381615c2633~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/click-studio.jpg
photobooths and souvenirs,Donna Chang,donnachang_philippines@sgocs.com,10008323061,https://www.facebook.com/profile.php?id=100083230615113,,"https://static.wixstatic.com/media/f488d8_56e50c53b18242dd9be0b097aefced90~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/donna-chang.jpg
photobooths and souvenirs,EasyPics Photo & Video Booths etc.,easypics@easypics.ph,0917 907 0276,https://www.facebook.com/EasyPics,,"https://static.wixstatic.com/media/f488d8_5f53cc977c324f8ea78d01e510d13117~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/easypics-photo-video-booths-etc.jpg
photobooths and souvenirs,Eco You PH Souvenirs,ecolifeonlinestore@gmail.com,0917 804 2038,https://www.facebook.com/EcoYou2018,,"https://static.wixstatic.com/media/f488d8_a54e62e5a9344742be920f9337a571d3~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/eco-you-ph-souvenirs.webp
photobooths and souvenirs,Elle Fragrance,elle.fragrancebar@gmail.com,,https://www.facebook.com/ellefragrance.ph,,"https://static.wixstatic.com/media/f488d8_ec1a89435a6e4848ac68a110792b336b~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/elle-fragrance.webp
photobooths and souvenirs,Flipbooks by Flip Productions,flipbooks360@icloud.com,0921 720 2401,https://www.facebook.com/flipbookph,,"https://static.wixstatic.com/media/f488d8_626270a093c146749c1c16d87f403f9e~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/flipbooks-by-flip-productions.jpg
photobooths and souvenirs,Fotomato Photobooth,fotomatophotobooth@gmail.com,0935 979 0024,https://www.facebook.com/fotomatophotobooth,,"https://static.wixstatic.com/media/f488d8_b054d8788dd34dfca9a43d1a49b009a9~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_b054d8788dd34dfca9a43d1a49b009a9~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Himalayan Salt and Light Enterprise,himalayansaltandlight@gmail.com,0920 658 7079,,,"https://static.wixstatic.com/media/f488d8_adc43546c94640b3ac164f31b019b8ee~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg",/vendor-logos/himalayan-salt-and-light-enterprise.png
photobooths and souvenirs,Kaori Perfume Bar,akiraskinandspa@gmail.com,0927 709 3048,https://www.facebook.com/profile.php?id=61580598623472,,"https://static.wixstatic.com/media/f488d8_01e0fdecc616418bac6193b887b7ef2a~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_01e0fdecc616418bac6193b887b7ef2a~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Key Snaps Glambooths,keysnaps360@gmail.com,0917 533 1282,https://www.facebook.com/keysnapsglambooths,,"https://static.wixstatic.com/media/f488d8_3073c6ec561f498a809dc553c7f29673~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_3073c6ec561f498a809dc553c7f29673~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Lumi Candles PH,cozy@lumicandlesph.com,0917 138 9207,https://www.facebook.com/lumicandles.ph,,"https://static.wixstatic.com/media/f488d8_34a44d1d066647a7a6a6de2de3f6dbea~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/lumi-candles-ph.png
photobooths and souvenirs,Luxe Perfume Bar,luxeperfumebarph@gmail.com,0930 649 2445,https://www.facebook.com/Stickitphils,,"https://static.wixstatic.com/media/f488d8_0a82ea06c069487cbe79a4e6b29d19f7~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_0a82ea06c069487cbe79a4e6b29d19f7~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,MIB Photoman PH,hello@mibphotoman.com,0927 185 0984,https://www.facebook.com/mibphotomanph,,"https://static.wixstatic.com/media/f488d8_024eb5e7d6424403ac3e9f8958f14607~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/mib-photoman-ph.png
photobooths and souvenirs,Mi6 Photobooth,alwaysbetter@mi6photoman.com,0916 621 1153,https://www.facebook.com/Mi6Photoman,,"https://static.wixstatic.com/media/f488d8_56ed03527d2a4ae98d954767159d16c8~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/mi6-photobooth.webp
photobooths and souvenirs,Mia Maison Home Inc.,events@miamaisonhomefragrances.com,,https://www.facebook.com/miamaisonfragrances,,"https://static.wixstatic.com/media/f488d8_025f7d45f4c94573a12b45306f1d0e93~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/mia-maison-home-inc.png
photobooths and souvenirs,Moments Lab,momentslab.adm@gmail.com,0960 407 3538,https://www.facebook.com/momentslab.rpf,,"https://static.wixstatic.com/media/f488d8_1145c67594b1438181d865882afac27d~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/moments-lab.png
photobooths and souvenirs,Mushito Films,info@mushitofilm.com,0917 893 8172,,,"https://static.wixstatic.com/media/f488d8_b04895cba62e41a98440f130e22c71a6~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/mushito-films.webp
photobooths and souvenirs,Nifty Fragrance,niftyfragrance@gmail.com,0997 501 5112,https://www.facebook.com/niftyfragrance,,"https://static.wixstatic.com/media/f488d8_a59c4e7ddcab4221b377f26f1ef0b0f3~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_a59c4e7ddcab4221b377f26f1ef0b0f3~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Picturebooks,info@picturebooks.com.ph,0919 992 6133,https://www.facebook.com/picturebooksph,,"https://static.wixstatic.com/media/f488d8_7e587d89abfd4b8685d7574f302ac883~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/picturebooks.png
photobooths and souvenirs,PixlPop Photobooth,booking@pixlpop.net,0920 948 2501,https://www.facebook.com/pixlpopphotobooth,,"https://static.wixstatic.com/media/f488d8_f2382a3fb1da45b6b1d73c7c73ccadfd~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_f2382a3fb1da45b6b1d73c7c73ccadfd~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Potions by Belladona,potionsbybelladonna@gmail.com,,https://www.facebook.com/potionsbybelladonna,,"https://static.wixstatic.com/media/f488d8_328d328141c246eeb0e8fa6aa4d7caff~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/potions-by-belladona.jpg
photobooths and souvenirs,Santosoni,pllanera22@gmail.com,61577504722,https://www.facebook.com/profile.php?id=61577504722723,,"https://static.wixstatic.com/media/f488d8_5a33aaf004c64bdfbd7dc69bce6780ac~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/santosoni.png
photobooths and souvenirs,Serendipity Mobile Scent Studio,serendipityscentstudio@gmail.com,0917 870 2413,https://www.facebook.com/SerendipityScentStudio,,"https://static.wixstatic.com/media/f488d8_65b97b841f624fc1b896da0cc4a295be~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/serendipity-mobile-scent-studio.webp
photobooths and souvenirs,Shop Annyeong PH,shopannyeongph@gmail.com,,https://www.facebook.com/shopannyeong.ph,,"https://static.wixstatic.com/media/f488d8_5be97be2e5544b649851ae0cf9c00d5e~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/shop-annyeong-ph.png
photobooths and souvenirs,Speed Laser Studio,hello@speedlaserstudio.com,0917 704 7528,https://www.facebook.com/speedlaserstudio,,"https://static.wixstatic.com/media/f488d8_cd5e57808316419199ec7669e0075472~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/speed-laser-studio.png
photobooths and souvenirs,The Perfume Refilling Station,theperfumerefillingstation@gmail.com,0956 043 0344,https://www.facebook.com/profile.php?id=100094234242923,,"https://static.wixstatic.com/media/f488d8_74911bc41e5644bbac0c8b4d1eb4fcb9~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/the-perfume-refilling-station.jpg
photobooths and souvenirs,The Print Farm PH,admin@theprintfarmph.com,0918 951 0520,https://www.facebook.com/theprintfarmph,,"https://static.wixstatic.com/media/f488d8_02cdd33734814bcd83edcd5bf30452db~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_02cdd33734814bcd83edcd5bf30452db~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,UN - EX Mirror Photobooth,unexmirror@gmail.com,0966 987 4815,https://www.facebook.com/Hiswords2018,,"https://static.wixstatic.com/media/f488d8_22e7308a184449c4912f238ddde5eb67~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg","https://static.wixstatic.com/media/f488d8_22e7308a184449c4912f238ddde5eb67~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg"
photobooths and souvenirs,Whiff & Co.,cowhiff@gmail.com,0947 731 0477,,https://www.instagram.com/cowhiff,"https://static.wixstatic.com/media/f488d8_4c5903087fff4acbba5aba968ecc480b~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/whiff-co.jpg
photographers,BeeMine Photography,beeminephotographyph@gmail.com,0915 491 2869,https://www.facebook.com/BeeMinePhotography,,"https://static.wixstatic.com/media/f488d8_be1b36e2aba946febad50c78baa28cb3~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/beemine-photography.jpg
photographers,Dream Catchers Photo Cinema,dreamcatchersphotocinema@gmail.com,0939 913 6716,https://www.facebook.com/dreamcatchersphotocinema,,"https://static.wixstatic.com/media/f488d8_c8dc7120923e4ef590e6df49a14e76e3~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg","https://static.wixstatic.com/media/f488d8_c8dc7120923e4ef590e6df49a14e76e3~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg"
photographers,Exposure Photo and Video Page,exposuresanpablo@yahoo.com,,https://www.facebook.com/exposurephotovideopage,,"https://static.wixstatic.com/media/f488d8_2e88b5a8ebe44cdc940502cf8ed30c42~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/exposure-photo-and-video-page.jpg
photographers,Floyd Ontiveros Wedding Films,floydontiverosfilms@gmail.com,0936 224 3308,https://www.facebook.com/floydontiverosweddingfilms,,"https://static.wixstatic.com/media/f488d8_30f43794b8964cfa96986688cea2cf70~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/floyd-ontiveros-wedding-films.png
photographers,Henry Evalle Photography,henryevallephotography@yahoo.com,0956 710 1991,https://www.facebook.com/henryevallephotography,,"https://static.wixstatic.com/media/f488d8_6858c144823641d7b82c4932e9d47c29~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/henry-evalle-photography.png
photographers,Jenry Villamar Photo & Video,jenryvillamarpv@gmail.com,0916 696 7070,http://www.facebook.com/jenrygraphy,,"https://static.wixstatic.com/media/f488d8_cfafbef8518a41faa94f30a0a4742b57~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/jenry-villamar-photo-video.webp
photographers,Lovelytales Studios,hellolovelytales@gmail.com,0961 535 3159,https://www.facebook.com/LovelyTales.Today,,"https://static.wixstatic.com/media/f488d8_f5e1ac06401a4812865495ceee1886cf~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/lovelytales-studios.jpg
photographers,Marco Constantino Films,j316.mcfp@gmail.com,0928 792 8203,https://www.facebook.com/MCNSTNTNO,,"https://static.wixstatic.com/media/f488d8_7797e331b53249f18ea4d1d5c97b00f9~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png",/vendor-logos/marco-constantino-films.jpg
photographers,Mark De Guzman Photography,deguzmanmarkir@gmail.com,0917 534 2984,https://www.facebook.com/mdgweddingphotovideo,,"https://static.wixstatic.com/media/f488d8_dbaa4a92eedc49bba9a009bf2032a9d0~mv2.jpeg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpeg",/vendor-logos/mark-de-guzman-photography.jpg
photographers,Memoir Studio,memoirstudio.photoandvideo@gmail.com,0906 414 2491,https://www.facebook.com/quickprinfilmphotography,,"https://static.wixstatic.com/media/f488d8_fcbf617fff2e46a0a5bac2a5943f7fab~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/memoir-studio.png
photographers,Nice Print Photography,inquiry@niceprintphoto.com,,https://www.facebook.com/niceprintphotographyexigeweddings,,"https://static.wixstatic.com/media/f488d8_9b2422bffb494e9cb012d67ae45ad446~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/nice-print-photography.jpg
photographers,Papers & Memories Photography,papersandmemoriesphoto@gmail.com,0936 224 3308,https://www.facebook.com/papersmemoriesphoto,,"https://static.wixstatic.com/media/f488d8_9281d28d659649a3b823ed1a0f659fee~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/papers-memories-photography.jpg
photographers,PerfectShots Photography and Videography Services,perfectshots.photography@yahoo.com,0926 087 3513,https://www.facebook.com/perfectshotsphotographyvideography,,"https://static.wixstatic.com/media/f488d8_d0b52efbe5e04a2cbeaecfdfaaa28126~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png","https://static.wixstatic.com/media/f488d8_d0b52efbe5e04a2cbeaecfdfaaa28126~mv2.png/v1/fill/w_151,h_150,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.png"
photographers,Permala Photography & Videography,tupermala@gmail.com,0956 150 6610,https://www.facebook.com/profile.php?id=100066821853597,,"https://static.wixstatic.com/media/f488d8_e877729cb4cd4ea986ce36680643b6db~mv2.jpg/v1/fill/w_151,h_150,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Your%2BLogo%2BHere.jpg",/vendor-logos/permala-photography-videography.webp
